Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Last_Activity_Date,Recency,Frequency,Monetary,R,F,M,RFM_Segment,RFM_Score,RFM_Level,Cluster,KMeans_Raw_Cluster,Customer_Tag
45,M,2,College,Divorced,$40K - $60K,Blue,37,5,1,2,10991.0,1328,1.027,3692,60,0.714,0.121,2023-01-05,175,60,3692,1,2,2,122,5,Lost,3,0,At Risk
59,M,0,Uneducated,Married,Less than $40K,Blue,46,6,1,2,3939.0,2517,0.376,1489,34,0.545,0.639,2023-01-17,163,34,1489,1,1,1,111,3,Lost,1,2,Low Value
53,F,2,Post-Graduate,Married,$40K - $60K,Blue,40,5,1,4,2127.0,1995,0.374,1363,37,0.37,0.938,2023-01-18,162,37,1363,1,1,1,111,3,Lost,1,2,Low Value
47,M,4,Uneducated,Single,$80K - $120K,Blue,32,3,3,2,34010.0,1340,0.744,1739,39,0.5,0.039,2023-03-13,108,39,1739,3,1,1,311,5,Lost,1,2,Low Value
43,F,3,Unknown,Married,Unknown,Blue,36,4,2,1,6971.0,1506,0.57,3575,67,0.675,0.216,2023-02-15,134,67,3575,2,2,2,222,6,Potential,3,0,At Risk
33,F,1,Post-Graduate,Married,Less than $40K,Blue,15,6,2,0,1741.0,1328,0.69,2629,61,0.649,0.763,2023-02-17,132,61,2629,2,2,2,222,6,Potential,3,2,At Risk
49,F,2,Post-Graduate,Single,Unknown,Blue,36,3,3,2,24904.0,0,0.636,5176,71,0.479,0.0,2023-03-08,113,71,5176,3,2,4,324,9,Loyal,0,0,Loyal Customers
65,M,0,High School,Married,Less than $40K,Blue,56,6,3,1,2621.0,1858,0.987,2148,47,1.043,0.709,2023-03-21,100,47,2148,4,1,1,411,6,Potential,1,2,Low Value
49,F,5,Graduate,Married,$40K - $60K,Blue,35,5,2,1,11115.0,1292,0.797,3956,74,0.609,0.116,2023-02-23,126,74,3956,3,3,2,332,8,Loyal,0,0,Loyal Customers
47,M,5,Unknown,Single,$80K - $120K,Blue,39,6,2,3,13241.0,0,1.002,3157,76,0.551,0.0,2023-02-16,133,76,3157,2,3,2,232,7,Potential,3,0,At Risk
51,M,4,High School,Married,$80K - $120K,Blue,42,6,1,2,14438.0,2517,0.853,2090,47,0.88,0.174,2023-01-11,169,47,2090,1,1,1,111,3,Lost,1,2,Low Value
36,M,3,High School,Single,$80K - $120K,Blue,31,6,1,1,5228.0,1443,0.934,2683,62,0.938,0.276,2023-01-20,160,62,2683,1,2,2,122,5,Lost,3,2,At Risk
36,M,2,Graduate,Married,$60K - $80K,Blue,36,3,1,4,5550.0,1518,1.182,2540,62,0.771,0.274,2023-01-17,163,62,2540,1,2,2,122,5,Lost,3,2,At Risk
46,M,1,Graduate,Unknown,$40K - $60K,Blue,36,4,3,2,1438.3,890,1.143,2928,48,1.4,0.619,2023-03-03,118,48,2928,3,1,2,312,6,Potential,1,2,Low Value
62,F,0,Unknown,Married,Less than $40K,Blue,55,3,1,0,2064.0,1282,0.455,1475,27,0.929,0.621,2023-01-13,167,27,1475,1,1,1,111,3,Lost,1,2,Low Value
30,F,1,College,Single,Less than $40K,Blue,24,4,3,0,3450.0,2517,0.652,2545,64,0.778,0.73,2023-03-15,106,64,2545,4,2,2,422,8,Loyal,0,2,Loyal Customers
46,M,4,Graduate,Married,$120K +,Silver,36,4,1,3,34516.0,1380,0.66,2163,56,0.4,0.04,2023-01-05,175,56,2163,1,2,1,121,4,Lost,3,2,At Risk
41,M,4,Uneducated,Divorced,$80K - $120K,Blue,36,6,2,2,30030.0,2028,0.601,1828,38,1.111,0.068,2023-02-05,144,38,1828,2,1,1,211,4,Lost,1,2,Low Value
50,M,1,Uneducated,Married,$40K - $60K,Blue,45,5,3,3,2151.0,1163,0.849,2513,62,0.59,0.541,2023-03-19,102,62,2513,4,2,2,422,8,Loyal,0,2,Loyal Customers
53,M,2,Unknown,Married,$80K - $120K,Blue,44,4,1,3,7181.0,2517,0.545,1636,39,0.56,0.351,2023-01-03,177,39,1636,1,1,1,111,3,Lost,1,2,Low Value
55,M,2,Uneducated,Married,$120K +,Blue,44,3,3,3,27745.0,1300,0.482,1525,21,0.5,0.047,2023-03-08,113,21,1525,3,1,1,311,5,Lost,1,2,Low Value
49,F,4,High School,Married,Less than $40K,Blue,43,4,3,2,4852.0,2016,0.576,3561,73,0.622,0.415,2023-03-04,117,73,3561,3,3,2,332,8,Loyal,0,0,Loyal Customers
56,M,1,Graduate,Married,$60K - $80K,Blue,50,6,3,3,6735.0,2289,0.661,1249,28,0.75,0.34,2023-03-14,107,28,1249,4,1,1,411,6,Potential,1,2,Low Value
63,M,1,Graduate,Married,$40K - $60K,Blue,53,4,1,2,6128.0,1895,0.583,1700,42,0.355,0.309,2023-01-03,177,42,1700,1,1,1,111,3,Lost,1,2,Low Value
41,M,4,High School,Unknown,$80K - $120K,Blue,36,4,3,2,23124.0,1746,0.807,1959,50,0.724,0.076,2023-03-19,102,50,1959,4,1,1,411,6,Potential,1,2,Low Value
34,M,2,Unknown,Married,$40K - $60K,Blue,29,3,2,2,3436.0,1650,0.788,1972,37,0.947,0.48,2023-02-04,145,37,1972,2,1,1,211,4,Lost,1,2,Low Value
35,M,0,Unknown,Married,$120K +,Blue,36,5,2,1,3176.0,1510,0.885,2074,48,0.92,0.475,2023-02-04,145,48,2074,2,1,1,211,4,Lost,1,2,Low Value
44,M,4,College,Unknown,$120K +,Blue,34,5,3,3,8874.0,1590,0.698,1849,56,0.647,0.179,2023-03-14,107,56,1849,4,2,1,421,7,Potential,1,2,Low Value
38,F,3,Graduate,Married,Less than $40K,Blue,34,5,1,0,3402.0,1813,0.653,1767,28,0.647,0.533,2023-01-17,163,28,1767,1,1,1,111,3,Lost,1,2,Low Value
52,M,1,Graduate,Married,$80K - $120K,Blue,43,6,1,1,2689.0,2077,0.378,1356,33,0.435,0.772,2023-01-01,179,33,1356,1,1,1,111,3,Lost,1,2,Low Value
54,M,3,Uneducated,Married,Less than $40K,Blue,36,3,3,2,1556.0,1278,0.46,1615,35,0.591,0.821,2023-03-04,117,35,1615,3,1,1,311,5,Lost,1,2,Low Value
58,F,2,High School,Single,$40K - $60K,Blue,36,3,3,3,7372.0,1210,0.946,1707,56,0.514,0.164,2023-03-09,112,56,1707,3,2,1,321,6,Potential,1,2,Low Value
26,M,0,College,Unknown,Less than $40K,Blue,13,6,1,2,5713.0,789,0.678,3323,61,0.525,0.138,2023-01-26,154,61,3323,1,2,2,122,5,Lost,3,0,At Risk
27,F,1,Post-Graduate,Single,Less than $40K,Blue,22,4,1,3,2965.0,1635,0.7,2553,59,0.553,0.551,2023-01-14,166,59,2553,1,2,2,122,5,Lost,3,2,At Risk
33,M,1,Unknown,Married,$80K - $120K,Blue,26,3,2,2,9819.0,1200,0.602,2198,40,0.538,0.122,2023-02-24,125,40,2198,3,1,1,311,5,Lost,1,2,Low Value
32,M,0,Uneducated,Single,$60K - $80K,Blue,14,4,3,3,8186.0,0,0.737,2411,67,0.426,0.0,2023-03-13,108,67,2411,3,2,2,322,7,Potential,0,2,Loyal Customers
58,F,1,College,Married,Less than $40K,Blue,49,3,3,2,3846.0,1285,0.608,1815,47,0.621,0.334,2023-03-09,112,47,1815,3,1,1,311,5,Lost,1,2,Low Value
45,F,4,Uneducated,Unknown,Less than $40K,Silver,30,5,2,2,13131.0,1965,0.695,1795,37,0.48,0.15,2023-02-19,130,37,1795,2,1,1,211,4,Lost,1,2,Low Value
48,F,3,High School,Single,Less than $40K,Blue,28,4,2,1,2944.0,753,0.707,3457,61,0.848,0.256,2023-02-16,133,61,3457,2,2,2,222,6,Potential,3,0,At Risk
38,M,2,Post-Graduate,Single,$60K - $80K,Silver,36,3,3,4,34516.0,1954,0.436,1872,52,0.486,0.057,2023-03-05,116,52,1872,3,1,1,311,5,Lost,1,2,Low Value
54,M,2,High School,Married,$80K - $120K,Blue,38,6,3,4,5660.0,2006,0.779,1569,39,0.773,0.354,2023-03-28,93,39,1569,4,1,1,411,6,Potential,1,2,Low Value
40,F,1,Graduate,Unknown,Less than $40K,Blue,30,5,1,1,7554.0,1848,0.767,4150,64,0.524,0.245,2023-01-15,165,64,4150,1,2,3,123,6,Potential,3,0,At Risk
35,F,4,Uneducated,Married,Less than $40K,Blue,26,5,1,4,2494.0,1316,1.486,2946,57,1.036,0.528,2023-01-20,160,57,2946,1,2,2,122,5,Lost,3,2,At Risk
31,M,1,College,Married,$80K - $120K,Blue,36,4,1,0,25215.0,1445,1.033,2588,48,1.0,0.057,2023-01-07,173,48,2588,1,1,2,112,4,Lost,3,2,At Risk
40,F,4,College,Married,$40K - $60K,Blue,24,5,3,2,2606.0,1818,0.703,1999,50,1.174,0.698,2023-03-15,106,50,1999,4,1,1,411,6,Potential,1,2,Low Value
52,M,0,Graduate,Single,$80K - $120K,Blue,43,4,3,3,8133.0,1942,0.572,3310,76,0.583,0.239,2023-03-07,114,76,3310,3,3,2,332,8,Loyal,0,0,Loyal Customers
57,F,1,High School,Married,Less than $40K,Blue,36,6,2,2,3101.0,1257,0.416,1681,32,0.524,0.405,2023-02-17,132,32,1681,2,1,1,211,4,Lost,1,2,Low Value
48,M,2,Graduate,Divorced,$80K - $120K,Blue,29,6,2,3,24446.0,1854,0.782,3897,75,0.786,0.076,2023-02-28,121,75,3897,3,3,2,332,8,Loyal,0,0,Loyal Customers
49,M,3,High School,Married,$80K - $120K,Blue,39,5,3,2,2361.0,1342,0.6,4316,78,0.529,0.568,2023-03-26,95,78,4316,4,3,3,433,10,Champions,0,0,Loyal Customers
40,M,4,High School,Single,$40K - $60K,Blue,32,6,4,2,2441.0,1656,0.762,3903,62,0.824,0.678,2023-04-02,88,62,3903,4,2,2,422,8,Loyal,0,0,Loyal Customers
45,M,2,Graduate,Married,$40K - $60K,Blue,41,5,2,2,8532.0,2165,0.707,3242,63,0.75,0.254,2023-02-22,127,63,3242,3,2,2,322,7,Potential,0,0,Loyal Customers
41,M,3,Unknown,Married,$80K - $120K,Blue,37,5,3,3,16954.0,1588,0.878,3411,60,0.875,0.094,2023-03-17,104,60,3411,4,2,2,422,8,Loyal,0,0,Loyal Customers
36,M,2,Graduate,Single,$80K - $120K,Blue,17,4,3,1,2900.0,2029,0.846,2631,72,0.6,0.7,2023-03-05,116,72,2631,3,3,2,332,8,Loyal,0,2,Loyal Customers
37,F,1,Graduate,Single,Less than $40K,Blue,36,6,2,4,6827.0,0,0.754,2621,49,0.815,0.0,2023-02-03,146,49,2621,2,1,2,212,5,Lost,1,2,Low Value
44,F,3,College,Divorced,$40K - $60K,Blue,34,5,2,5,4513.0,1950,0.83,3164,62,0.59,0.432,2023-02-18,131,62,3164,2,2,2,222,6,Potential,0,0,Loyal Customers
52,M,2,College,Married,$120K +,Blue,47,3,3,2,27347.0,719,0.695,4040,77,0.674,0.026,2023-03-27,94,77,4040,4,3,2,432,9,Loyal,0,0,Loyal Customers
42,F,3,High School,Married,Less than $40K,Blue,36,4,3,1,1676.0,1372,0.522,4381,77,0.571,0.819,2023-03-04,117,77,4381,3,3,3,333,9,Loyal,0,0,Loyal Customers
62,F,1,Graduate,Married,Less than $40K,Blue,50,6,6,4,2802.0,1977,0.431,1757,33,0.833,0.706,2023-06-18,11,33,1757,4,1,1,411,6,Potential,1,2,Low Value
30,F,0,Graduate,Single,Less than $40K,Blue,17,3,2,1,4868.0,1090,0.679,2907,69,0.816,0.224,2023-02-18,131,69,2907,2,2,2,222,6,Potential,0,2,Loyal Customers
50,M,3,Uneducated,Single,$60K - $80K,Blue,45,5,3,5,20437.0,1020,0.563,4166,66,0.737,0.05,2023-03-24,97,66,4166,4,2,3,423,9,Loyal,0,0,Loyal Customers
32,M,2,High School,Divorced,$60K - $80K,Blue,26,6,1,4,2239.0,1338,0.567,2466,60,0.579,0.598,2023-01-02,178,60,2466,1,2,2,122,5,Lost,3,2,At Risk
32,F,1,Graduate,Single,Less than $40K,Blue,28,6,3,3,2428.0,1027,0.824,3007,84,0.867,0.423,2023-03-05,116,84,3007,3,4,2,342,9,Loyal,0,2,Loyal Customers
49,M,3,Post-Graduate,Single,$60K - $80K,Blue,44,3,1,5,15027.0,0,0.811,3533,59,0.788,0.0,2023-01-18,162,59,3533,1,2,2,122,5,Lost,3,0,At Risk
37,M,2,Doctorate,Single,$120K +,Blue,32,3,3,5,32056.0,1887,0.831,2730,68,0.7,0.059,2023-03-22,99,68,2730,4,2,2,422,8,Loyal,0,2,Loyal Customers
42,F,3,College,Single,Unknown,Silver,31,3,2,2,34516.0,919,0.919,3415,79,0.756,0.027,2023-02-14,135,79,3415,2,3,2,232,7,Potential,3,0,At Risk
36,M,2,Unknown,Single,$80K - $120K,Blue,29,3,3,5,5346.0,1539,0.777,2283,51,0.889,0.288,2023-03-08,113,51,2283,3,1,1,311,5,Lost,1,2,Low Value
48,M,3,Uneducated,Single,$60K - $80K,Gold,40,5,2,5,34516.0,2317,0.699,3927,68,0.7,0.067,2023-02-08,141,68,3927,2,2,2,222,6,Potential,3,0,At Risk
29,M,1,Unknown,Single,$60K - $80K,Blue,19,3,1,2,23507.0,1990,0.631,2650,65,0.912,0.085,2023-01-19,161,65,2650,1,2,2,122,5,Lost,3,2,At Risk
33,F,3,Post-Graduate,Married,$40K - $60K,Blue,28,5,2,3,1864.0,1081,1.416,2607,44,1.75,0.58,2023-02-03,146,44,2607,2,1,2,212,5,Lost,1,2,Low Value
36,M,2,College,Single,$60K - $80K,Blue,24,5,2,5,23032.0,840,0.739,2787,73,0.698,0.036,2023-02-09,140,73,2787,2,3,2,232,7,Potential,3,2,At Risk
36,F,4,High School,Married,Less than $40K,Blue,36,4,1,3,4277.0,1578,0.84,1855,49,1.042,0.369,2023-01-26,154,49,1855,1,1,1,111,3,Lost,1,2,Low Value
56,F,2,High School,Married,$40K - $60K,Blue,41,5,3,2,2771.0,1446,0.686,1706,27,0.227,0.522,2023-03-06,115,27,1706,3,1,1,311,5,Lost,1,2,Low Value
28,M,1,High School,Divorced,Less than $40K,Blue,36,5,3,4,2265.0,1935,0.653,2306,61,0.525,0.854,2023-03-06,115,61,2306,3,2,1,321,6,Potential,0,2,Loyal Customers
31,F,2,Uneducated,Divorced,Less than $40K,Blue,19,6,2,0,2853.0,1961,0.866,2697,68,0.789,0.687,2023-02-12,137,68,2697,2,2,2,222,6,Potential,3,2,At Risk
44,F,3,Uneducated,Single,Less than $40K,Blue,33,5,3,5,3075.0,2517,0.922,3534,53,0.71,0.819,2023-03-16,105,53,3534,4,1,2,412,7,Potential,0,0,Loyal Customers
51,F,3,High School,Married,Unknown,Blue,31,5,1,5,15340.0,2331,0.565,2965,51,0.594,0.152,2023-01-05,175,51,2965,1,1,2,112,4,Lost,3,2,At Risk
55,M,3,Graduate,Single,$40K - $60K,Blue,35,4,1,4,3065.0,0,0.716,3524,69,0.605,0.0,2023-01-23,157,69,3524,1,2,2,122,5,Lost,3,0,At Risk
34,F,2,Doctorate,Single,Less than $40K,Blue,28,3,3,2,1438.3,0,0.892,3044,91,0.896,0.0,2023-03-18,103,91,3044,4,4,2,442,10,Champions,0,2,Loyal Customers
61,F,0,Graduate,Single,$40K - $60K,Blue,56,4,3,5,7118.0,813,0.475,3964,66,0.65,0.114,2023-03-10,111,66,3964,3,2,2,322,7,Potential,0,0,Loyal Customers
37,M,2,Uneducated,Single,$60K - $80K,Blue,36,4,2,2,11419.0,2517,1.211,3000,70,1.059,0.22,2023-02-09,140,70,3000,2,2,2,222,6,Potential,3,2,At Risk
46,M,3,Graduate,Married,$40K - $60K,Blue,37,6,2,5,2403.0,0,0.727,3393,64,0.882,0.0,2023-02-15,134,64,3393,2,2,2,222,6,Potential,3,0,At Risk
47,F,3,Uneducated,Married,Less than $40K,Blue,32,4,3,2,2821.0,951,0.577,1452,38,1.923,0.337,2023-03-12,109,38,1452,3,1,1,311,5,Lost,1,2,Low Value
54,M,1,Graduate,Married,$40K - $60K,Blue,43,4,3,3,2706.0,2517,0.506,1682,39,0.625,0.93,2023-03-10,111,39,1682,3,1,1,311,5,Lost,1,2,Low Value
50,F,3,Unknown,Single,Less than $40K,Blue,43,6,1,4,2999.0,1958,0.611,2073,48,0.714,0.653,2023-01-19,161,48,2073,1,1,1,111,3,Lost,1,2,Low Value
36,F,4,High School,Single,Less than $40K,Blue,28,5,1,2,2226.0,1607,0.656,2660,62,1.0,0.722,2023-01-12,168,62,2660,1,2,2,122,5,Lost,3,2,At Risk
37,M,5,Graduate,Married,$60K - $80K,Blue,31,5,3,4,3351.0,1847,0.67,1910,43,0.593,0.551,2023-03-16,105,43,1910,4,1,1,411,6,Potential,1,2,Low Value
47,M,4,College,Divorced,$40K - $60K,Blue,36,5,1,1,5570.0,1858,0.783,4129,72,0.636,0.334,2023-01-15,165,72,4129,1,3,3,133,7,Potential,3,0,At Risk
54,M,3,Unknown,Married,$80K - $120K,Blue,41,3,3,2,10448.0,1569,0.482,1604,39,0.444,0.15,2023-03-19,102,39,1604,4,1,1,411,6,Potential,1,2,Low Value
64,F,0,High School,Married,Less than $40K,Blue,56,6,2,2,2174.0,1397,0.62,1755,39,0.5,0.643,2023-02-08,141,39,1755,2,1,1,211,4,Lost,1,2,Low Value
48,M,3,Graduate,Married,$80K - $120K,Blue,38,3,3,3,31501.0,0,0.698,3742,75,0.786,0.0,2023-03-25,96,75,3742,4,3,2,432,9,Loyal,0,0,Loyal Customers
35,M,2,Uneducated,Single,$60K - $80K,Blue,30,6,3,3,21695.0,1257,0.793,2266,74,0.48,0.058,2023-03-12,109,74,2266,3,3,1,331,7,Potential,0,2,Loyal Customers
49,M,2,Unknown,Married,$80K - $120K,Blue,36,3,1,1,34516.0,2435,0.732,1805,34,0.619,0.071,2023-01-19,161,34,1805,1,1,1,111,3,Lost,1,2,Low Value
42,M,5,Unknown,Married,$60K - $80K,Blue,35,6,3,2,13650.0,1253,0.743,1703,53,0.71,0.092,2023-03-27,94,53,1703,4,1,1,411,6,Potential,1,2,Low Value
49,M,0,Uneducated,Single,$80K - $120K,Blue,36,5,3,4,16156.0,2517,0.804,4160,81,0.653,0.156,2023-03-12,109,81,4160,3,3,3,333,9,Loyal,0,0,Loyal Customers
53,F,2,Graduate,Married,Less than $40K,Blue,46,6,2,4,2413.0,2015,0.47,1398,24,0.714,0.835,2023-02-22,127,24,1398,3,1,1,311,5,Lost,1,2,Low Value
56,M,2,High School,Married,$80K - $120K,Blue,45,3,2,3,5920.0,1589,0.512,1408,28,0.273,0.268,2023-02-25,124,28,1408,3,1,1,311,5,Lost,1,2,Low Value
41,M,3,College,Single,$60K - $80K,Blue,28,6,3,0,5841.0,2463,1.047,3817,81,0.761,0.422,2023-03-03,118,81,3817,3,3,2,332,8,Loyal,0,0,Loyal Customers
37,M,3,High School,Single,$60K - $80K,Blue,36,3,1,5,8418.0,2051,0.847,2879,63,0.703,0.244,2023-01-27,153,63,2879,1,2,2,122,5,Lost,3,2,At Risk
30,M,0,High School,Married,Less than $40K,Blue,21,5,4,3,2490.0,1259,1.079,2441,53,0.514,0.506,2023-04-02,88,53,2441,4,1,2,412,7,Potential,0,2,Loyal Customers
45,M,3,Post-Graduate,Married,$80K - $120K,Blue,35,3,3,2,20640.0,1603,0.532,1792,53,0.395,0.078,2023-03-15,106,53,1792,4,1,1,411,6,Potential,1,2,Low Value
54,M,1,High School,Married,$60K - $80K,Blue,37,5,1,1,9453.0,2188,0.572,1688,45,0.452,0.231,2023-01-09,171,45,1688,1,1,1,111,3,Lost,1,2,Low Value
46,M,2,Graduate,Married,$60K - $80K,Blue,40,4,2,4,7949.0,1514,0.857,3355,58,0.657,0.19,2023-02-18,131,58,3355,2,2,2,222,6,Potential,0,0,Loyal Customers
36,F,4,College,Single,Less than $40K,Blue,36,3,2,1,2758.0,2168,1.046,3073,86,0.792,0.786,2023-02-19,130,86,3073,2,4,2,242,8,Loyal,0,2,Loyal Customers
48,M,2,Doctorate,Single,$120K +,Blue,41,5,2,1,20148.0,1084,0.79,3921,74,0.542,0.054,2023-02-04,145,74,3921,2,3,2,232,7,Potential,3,0,At Risk
59,F,0,Doctorate,Single,Less than $40K,Blue,36,3,1,2,1438.3,0,0.691,1904,47,0.382,0.0,2023-01-24,156,47,1904,1,1,1,111,3,Lost,1,2,Low Value
60,M,1,Uneducated,Single,$80K - $120K,Blue,51,6,3,4,26566.0,2517,0.985,3103,65,0.625,0.095,2023-03-22,99,65,3103,4,2,2,422,8,Loyal,0,0,Loyal Customers
44,M,5,Graduate,Single,$60K - $80K,Blue,34,3,3,5,13477.0,2057,0.684,3866,67,0.634,0.153,2023-03-08,113,67,3866,3,2,2,322,7,Potential,0,0,Loyal Customers
65,M,0,College,Divorced,Less than $40K,Blue,42,5,3,2,9706.0,1968,1.022,3435,58,0.706,0.203,2023-03-14,107,58,3435,4,2,2,422,8,Loyal,0,0,Loyal Customers
46,F,3,Graduate,Single,$40K - $60K,Blue,41,5,2,4,7457.0,0,0.717,3162,64,0.73,0.0,2023-02-21,128,64,3162,2,2,2,222,6,Potential,0,0,Loyal Customers
48,M,4,Graduate,Married,$80K - $120K,Silver,40,6,2,5,34516.0,807,0.967,3937,80,1.051,0.023,2023-02-20,129,80,3937,2,3,2,232,7,Potential,0,0,Loyal Customers
53,M,3,High School,Married,$120K +,Blue,47,5,1,3,19081.0,2431,0.37,1536,31,0.476,0.127,2023-01-15,165,31,1536,1,1,1,111,3,Lost,1,2,Low Value
53,F,3,Uneducated,Married,Unknown,Blue,36,6,2,2,2447.0,1558,0.511,1716,38,0.462,0.637,2023-02-28,121,38,1716,3,1,1,311,5,Lost,1,2,Low Value
41,M,2,High School,Single,$80K - $120K,Blue,36,4,2,4,28830.0,0,0.786,3533,57,0.966,0.0,2023-02-04,145,57,3533,2,2,2,222,6,Potential,3,0,At Risk
37,F,4,High School,Divorced,$40K - $60K,Blue,22,5,1,3,2563.0,1638,0.681,2064,46,0.917,0.639,2023-01-15,165,46,2064,1,1,1,111,3,Lost,1,2,Low Value
29,F,0,High School,Single,Less than $40K,Blue,13,6,3,5,5240.0,1608,1.243,2712,64,0.778,0.307,2023-03-07,114,64,2712,3,2,2,322,7,Potential,0,2,Loyal Customers
49,F,2,Doctorate,Married,Less than $40K,Blue,44,4,3,0,3397.0,1962,0.483,3295,66,0.61,0.578,2023-03-25,96,66,3295,4,2,2,422,8,Loyal,0,0,Loyal Customers
47,M,3,Doctorate,Single,Less than $40K,Blue,35,4,3,2,1842.0,0,0.726,4165,67,0.634,0.0,2023-03-02,119,67,4165,3,2,3,323,8,Loyal,0,0,Loyal Customers
53,F,1,Unknown,Married,Less than $40K,Blue,40,4,2,4,2383.0,1938,0.597,1616,37,0.682,0.813,2023-02-10,139,37,1616,2,1,1,211,4,Lost,1,2,Low Value
33,M,2,Graduate,Divorced,$60K - $80K,Blue,21,5,3,3,20791.0,0,0.744,2883,93,0.755,0.0,2023-03-17,104,93,2883,4,4,2,442,10,Champions,0,2,Loyal Customers
34,M,1,Graduate,Unknown,$60K - $80K,Blue,27,5,2,4,19900.0,1581,0.838,3948,96,0.846,0.079,2023-02-22,127,96,3948,3,4,2,342,9,Loyal,0,0,Loyal Customers
28,F,0,Graduate,Single,Unknown,Silver,15,3,3,3,32024.0,1232,1.04,2507,64,0.882,0.038,2023-03-21,100,64,2507,4,2,2,422,8,Loyal,0,2,Loyal Customers
36,F,3,Graduate,Single,$40K - $60K,Blue,28,3,2,3,3701.0,969,1.079,3222,86,0.623,0.262,2023-02-16,133,86,3222,2,4,2,242,8,Loyal,3,0,At Risk
30,F,2,Graduate,Single,Less than $40K,Blue,18,3,1,4,4199.0,1903,1.059,3016,67,0.763,0.453,2023-01-07,173,67,3016,1,2,2,122,5,Lost,3,2,At Risk
34,M,3,High School,Single,$40K - $60K,Blue,21,4,1,3,4353.0,1655,0.806,2664,81,0.884,0.38,2023-01-18,162,81,2664,1,3,2,132,6,Potential,3,2,At Risk
39,F,4,Post-Graduate,Married,Less than $40K,Blue,22,3,3,1,5454.0,1108,1.021,2674,67,0.675,0.203,2023-03-27,94,67,2674,4,2,2,422,8,Loyal,0,2,Loyal Customers
32,F,0,Graduate,Married,Unknown,Blue,26,3,3,2,2172.0,1381,1.145,2945,69,0.408,0.636,2023-03-01,120,69,2945,3,2,2,322,7,Potential,0,2,Loyal Customers
36,M,2,Doctorate,Single,$40K - $60K,Blue,26,4,3,2,2845.0,2517,0.686,2396,51,0.5,0.885,2023-03-11,110,51,2396,3,1,2,312,6,Potential,1,2,Low Value
37,F,3,High School,Single,Unknown,Blue,28,3,1,4,18570.0,1524,1.385,3999,96,0.846,0.082,2023-01-01,179,96,3999,1,4,2,142,7,Potential,3,0,At Risk
45,M,4,Uneducated,Married,$60K - $80K,Silver,33,5,2,4,25907.0,745,0.607,2058,56,0.806,0.029,2023-02-02,147,56,2058,2,2,1,221,5,Lost,1,2,Low Value
38,F,3,Uneducated,Single,Less than $40K,Blue,33,5,3,2,2206.0,2018,0.648,1739,35,0.667,0.915,2023-03-21,100,35,1739,4,1,1,411,6,Potential,1,2,Low Value
31,M,0,Graduate,Single,$40K - $60K,Blue,24,3,1,4,12050.0,1732,0.804,2015,46,0.704,0.144,2023-01-08,172,46,2015,1,1,1,111,3,Lost,1,2,Low Value
65,M,0,High School,Unknown,Less than $40K,Blue,36,3,3,2,2107.0,1008,0.953,3913,67,0.523,0.478,2023-03-24,97,67,3913,4,2,2,422,8,Loyal,0,0,Loyal Customers
63,F,0,Graduate,Married,Less than $40K,Blue,36,6,3,4,2107.0,1351,0.521,1320,35,0.522,0.641,2023-03-13,108,35,1320,3,1,1,311,5,Lost,1,2,Low Value
65,M,1,Graduate,Married,Less than $40K,Blue,56,3,2,5,3539.0,2517,0.346,1463,31,0.632,0.711,2023-02-19,130,31,1463,2,1,1,211,4,Lost,1,2,Low Value
43,F,3,College,Married,Unknown,Blue,36,3,3,4,27175.0,775,0.543,3814,72,0.8,0.029,2023-03-03,118,72,3814,3,3,2,332,8,Loyal,0,0,Loyal Customers
51,M,1,Graduate,Married,$40K - $60K,Silver,36,6,2,2,17905.0,980,0.731,4399,64,0.778,0.055,2023-02-16,133,64,4399,2,2,3,223,7,Potential,3,0,At Risk
37,M,3,Graduate,Married,$60K - $80K,Blue,31,3,1,3,4940.0,1199,1.57,3246,57,0.9,0.243,2023-01-10,170,57,3246,1,2,2,122,5,Lost,3,0,At Risk
55,F,1,Graduate,Married,Unknown,Blue,43,5,4,2,3161.0,1389,0.307,1547,30,0.429,0.439,2023-04-21,69,30,1547,4,1,1,411,6,Potential,1,2,Low Value
27,M,0,Uneducated,Single,$60K - $80K,Blue,36,4,3,3,2464.0,0,0.502,2636,50,0.429,0.0,2023-03-27,94,50,2636,4,1,2,412,7,Potential,0,2,Loyal Customers
34,F,0,High School,Married,$40K - $60K,Blue,36,5,1,3,3203.0,2229,1.146,2625,52,0.625,0.696,2023-01-20,160,52,2625,1,1,2,112,4,Lost,3,2,At Risk
32,F,1,College,Divorced,Less than $40K,Blue,36,3,5,4,1835.0,1017,0.82,2801,79,0.519,0.554,2023-05-27,33,79,2801,4,3,2,432,9,Loyal,0,2,Loyal Customers
49,F,5,Uneducated,Single,Less than $40K,Blue,39,3,2,2,1993.0,0,0.539,4075,76,0.689,0.0,2023-02-10,139,76,4075,2,3,2,232,7,Potential,3,0,At Risk
